lambda n k
776e-9 1.8243 0.00407
777e-9 1.82416 0.00406
778e-9 1.82402 0.00405
779e-9 1.82388 0.00405
780e-9 1.82374 0.00404
781e-9 1.8236 0.00403
782e-9 1.82347 0.00403
783e-9 1.82333 0.00402
784e-9 1.82319 0.00401
785e-9 1.82306 0.00401
786e-9 1.82292 0.004
787e-9 1.82279 0.004
788e-9 1.82266 0.00399
789e-9 1.82252 0.00398
790e-9 1.82239 0.00398
791e-9 1.82226 0.00397
792e-9 1.82213 0.00396
793e-9 1.822 0.00396
794e-9 1.82187 0.00395
795e-9 1.82174 0.00394
796e-9 1.82161 0.00394
797e-9 1.82148 0.00393
798e-9 1.82135 0.00393
799e-9 1.82122 0.00392
800e-9 1.82109 0.00391
