lambda n k
588.0e-9 1.44519 1.011249
589.0e-9 1.450221 1.016983
590.0e-9 1.455301 1.022617
591.0e-9 1.460417 1.028148
592.0e-9 1.46556 1.033576
593.0e-9 1.470715 1.038898
594.0e-9 1.475869 1.044115
595.0e-9 1.481007 1.049229
596.0e-9 1.486112 1.054244
597.0e-9 1.49116 1.05917
598.0e-9 1.496131 1.064031
599.0e-9 1.501021 1.068853
600.0e-9 1.50583 1.073659
601.0e-9 1.510561 1.078468
602.0e-9 1.51522 1.083297
603.0e-9 1.519812 1.088162
604.0e-9 1.524347 1.093077
605.0e-9 1.528833 1.098055
606.0e-9 1.53328 1.103108
607.0e-9 1.537697 1.108245
608.0e-9 1.542096 1.113476
609.0e-9 1.546489 1.118809
610.0e-9 1.550888 1.124252
611.0e-9 1.555304 1.129812
612.0e-9 1.559751 1.135493
613.0e-9 1.564241 1.141302
614.0e-9 1.568791 1.147243
615.0e-9 1.573413 1.153318
616.0e-9 1.578124 1.15953
617.0e-9 1.58294 1.165881
618.0e-9 1.587875 1.172369
619.0e-9 1.592948 1.178996
620.0e-9 1.598176 1.185758
621.0e-9 1.603577 1.192654
622.0e-9 1.609169 1.199677
623.0e-9 1.614973 1.206824
624.0e-9 1.62101 1.214086
625.0e-9 1.627302 1.221455
626.0e-9 1.633876 1.228918
627.0e-9 1.640764 1.236458
628.0e-9 1.647996 1.244037
629.0e-9 1.655583 1.251609
630.0e-9 1.663524 1.259137
631.0e-9 1.671815 1.266587
632.0e-9 1.680449 1.27393
633.0e-9 1.689415 1.281139
634.0e-9 1.698704 1.28819
635.0e-9 1.708303 1.295059
636.0e-9 1.718201 1.301728
637.0e-9 1.728384 1.308179
638.0e-9 1.738839 1.314392
639.0e-9 1.749553 1.320354
640.0e-9 1.760513 1.326049
641.0e-9 1.771708 1.331464
642.0e-9 1.783126 1.336585
643.0e-9 1.794759 1.341397
644.0e-9 1.806603 1.345878
645.0e-9 1.81864 1.349998
646.0e-9 1.830845 1.353733
647.0e-9 1.84319 1.357061
648.0e-9 1.855646 1.359965
649.0e-9 1.86818 1.362433
650.0e-9 1.880759 1.36445
651.0e-9 1.893349 1.366009
652.0e-9 1.905914 1.367102
653.0e-9 1.918416 1.367724
654.0e-9 1.930817 1.367872
655.0e-9 1.943075 1.367545
656.0e-9 1.955147 1.366744
657.0e-9 1.966986 1.365475
658.0e-9 1.978538 1.363744
659.0e-9 1.989747 1.361565
660.0e-9 2.000542 1.358956
661.0e-9 2.010833 1.355969
662.0e-9 2.020566 1.352704
663.0e-9 2.029727 1.349249
664.0e-9 2.038313 1.34568
665.0e-9 2.046332 1.342065
666.0e-9 2.053796 1.338466
667.0e-9 2.060719 1.334941
668.0e-9 2.067122 1.331542
669.0e-9 2.073028 1.32832
670.0e-9 2.078461 1.325321
671.0e-9 2.083451 1.322587
672.0e-9 2.088027 1.320161
673.0e-9 2.092223 1.318081
674.0e-9 2.096076 1.316381
675.0e-9 2.099622 1.315096
676.0e-9 2.102905 1.314256
677.0e-9 2.105969 1.313887
678.0e-9 2.108864 1.314014
679.0e-9 2.111646 1.314652
680.0e-9 2.114367 1.315799
681.0e-9 2.117069 1.317453
682.0e-9 2.119789 1.319615
683.0e-9 2.122567 1.322284
684.0e-9 2.125439 1.325459
685.0e-9 2.128444 1.329137
686.0e-9 2.131618 1.333317
687.0e-9 2.135001 1.337994
688.0e-9 2.138631 1.343163
689.0e-9 2.142547 1.348816
690.0e-9 2.146789 1.354946
691.0e-9 2.151399 1.361542
692.0e-9 2.156418 1.36859
693.0e-9 2.16189 1.376079
694.0e-9 2.16786 1.383989
695.0e-9 2.174376 1.392301
696.0e-9 2.181489 1.400991
697.0e-9 2.189255 1.410031
698.0e-9 2.197745 1.419373
699.0e-9 2.207013 1.428935
700.0e-9 2.217078 1.438636
701.0e-9 2.227948 1.448404
702.0e-9 2.239623 1.458175
703.0e-9 2.252099 1.467889
704.0e-9 2.265367 1.477491
705.0e-9 2.279416 1.48693
706.0e-9 2.294234 1.496161
707.0e-9 2.309805 1.505139
708.0e-9 2.326114 1.513826
709.0e-9 2.343145 1.522184
710.0e-9 2.360882 1.530178
711.0e-9 2.37931 1.537776
712.0e-9 2.398414 1.54495
713.0e-9 2.418181 1.551669
714.0e-9 2.438598 1.557907
715.0e-9 2.459659 1.563637
716.0e-9 2.481357 1.568833
717.0e-9 2.503696 1.573466
718.0e-9 2.52669 1.577498
719.0e-9 2.550353 1.580855
720.0e-9 2.574655 1.583458
721.0e-9 2.599556 1.585241
722.0e-9 2.625011 1.58615
723.0e-9 2.650969 1.586135
724.0e-9 2.677376 1.585155
725.0e-9 2.704176 1.583172
726.0e-9 2.731315 1.580154
727.0e-9 2.758734 1.576073
728.0e-9 2.786378 1.570903
729.0e-9 2.814184 1.564622
730.0e-9 2.842099 1.557212
731.0e-9 2.870056 1.548655
732.0e-9 2.897999 1.538936
733.0e-9 2.92586 1.528044
734.0e-9 2.953577 1.515967
735.0e-9 2.981078 1.502698
736.0e-9 3.008292 1.488228
737.0e-9 3.03514 1.472555
738.0e-9 3.061533 1.455676
739.0e-9 3.087363 1.437599
740.0e-9 3.112495 1.418377
741.0e-9 3.136842 1.398117
742.0e-9 3.160366 1.376908
743.0e-9 3.183033 1.35483
744.0e-9 3.204823 1.331953
745.0e-9 3.225723 1.308342
746.0e-9 3.24572 1.284053
747.0e-9 3.264808 1.259138
748.0e-9 3.28298 1.233646
749.0e-9 3.300232 1.207621
750.0e-9 3.31656 1.181107
751.0e-9 3.33196 1.154142
752.0e-9 3.346433 1.126761
753.0e-9 3.359974 1.099001
754.0e-9 3.372581 1.070891
755.0e-9 3.384254 1.042463
756.0e-9 3.394985 1.013746
757.0e-9 3.404773 0.98477
758.0e-9 3.413611 0.955558
759.0e-9 3.421493 0.926135
760.0e-9 3.428407 0.896527
761.0e-9 3.43434 0.866758
762.0e-9 3.439266 0.836853
763.0e-9 3.443154 0.806855
764.0e-9 3.445989 0.776825
765.0e-9 3.447766 0.746817
766.0e-9 3.448486 0.716882
767.0e-9 3.448152 0.687071
768.0e-9 3.446771 0.657437
769.0e-9 3.444351 0.628023
770.0e-9 3.440903 0.59888
771.0e-9 3.436439 0.570056
772.0e-9 3.430972 0.541595
773.0e-9 3.424517 0.513546
774.0e-9 3.417094 0.485956
775.0e-9 3.408719 0.458871
776.0e-9 3.399415 0.43234
777.0e-9 3.389205 0.406411
778.0e-9 3.378115 0.381135
779.0e-9 3.366176 0.356561
780.0e-9 3.353421 0.332742
781.0e-9 3.339887 0.309729
782.0e-9 3.325619 0.287578
783.0e-9 3.310667 0.266345
784.0e-9 3.295091 0.246088
785.0e-9 3.278967 0.226867
786.0e-9 3.262392 0.208741
787.0e-9 3.245513 0.191735
788.0e-9 3.228445 0.175805
789.0e-9 3.211268 0.160908
790.0e-9 3.194049 0.147004
791.0e-9 3.176844 0.134052
792.0e-9 3.159703 0.122013
793.0e-9 3.14267 0.110849
794.0e-9 3.125786 0.100523
795.0e-9 3.109085 0.090997
796.0e-9 3.092602 0.082234
797.0e-9 3.076366 0.074197
798.0e-9 3.060405 0.066848
799.0e-9 3.044743 0.060152
800.0e-9 3.029401 0.054069
801.0e-9 3.014401 0.048564
802.0e-9 2.999759 0.043597
803.0e-9 2.985489 0.03913
804.0e-9 2.971604 0.035126
805.0e-9 2.958114 0.031545
806.0e-9 2.945025 0.028347
807.0e-9 2.93234 0.025494
808.0e-9 2.920059 0.022946
809.0e-9 2.90818 0.020663
810.0e-9 2.896695 0.018604
811.0e-9 2.885588 0.016729
812.0e-9 2.874834 0.014999
813.0e-9 2.864394 0.013392
814.0e-9 2.854242 0.011903
815.0e-9 2.844358 0.010528
816.0e-9 2.834732 0.009262
817.0e-9 2.825348 0.008102
818.0e-9 2.816199 0.007043
819.0e-9 2.807276 0.00608
820.0e-9 2.798571 0.005209
821.0e-9 2.790079 0.004426
822.0e-9 2.781792 0.003725
823.0e-9 2.773706 0.003103
824.0e-9 2.765815 0.002554
825.0e-9 2.758116 0.002074
826.0e-9 2.750602 0.001659
827.0e-9 2.743269 0.001303
828.0e-9 2.736115 0.001002
829.0e-9 2.729134 0.000752
830.0e-9 2.722322 0.000547
831.0e-9 2.715675 0.000384
832.0e-9 2.70919 0.000256
833.0e-9 2.702863 0.000161
834.0e-9 2.696689 9.3e-05
835.0e-9 2.690663 4.7e-05
836.0e-9 2.684782 2e-05
837.0e-9 2.67904 6e-06
838.0e-9 2.673432 1e-06
839.0e-9 2.667953 0.0
840.0e-9 2.662595 0.0
841.0e-9 2.65735 0.0
842.0e-9 2.652212 0.0
843.0e-9 2.647176 0.0
844.0e-9 2.642239 0.0
845.0e-9 2.637396 0.0
846.0e-9 2.632644 0.0
847.0e-9 2.62798 0.0
848.0e-9 2.623399 0.0
849.0e-9 2.6189 0.0
850.0e-9 2.614479 0.0
851.0e-9 2.610135 0.0
852.0e-9 2.605864 0.0
853.0e-9 2.601664 0.0
854.0e-9 2.597533 0.0
855.0e-9 2.59347 0.0
856.0e-9 2.589472 0.0
857.0e-9 2.585536 0.0
858.0e-9 2.581662 0.0
859.0e-9 2.577848 0.0
860.0e-9 2.574092 0.0
861.0e-9 2.570393 0.0
862.0e-9 2.566748 0.0
863.0e-9 2.563157 0.0
864.0e-9 2.559618 0.0
865.0e-9 2.55613 0.0
866.0e-9 2.552692 0.0
867.0e-9 2.549302 0.0
868.0e-9 2.545959 0.0
869.0e-9 2.542662 0.0
870.0e-9 2.53941 0.0
871.0e-9 2.536202 0.0
872.0e-9 2.533037 0.0
873.0e-9 2.529913 0.0
874.0e-9 2.526831 0.0
875.0e-9 2.523789 0.0
876.0e-9 2.520785 0.0
877.0e-9 2.517821 0.0
878.0e-9 2.514893 0.0
879.0e-9 2.512002 0.0
880.0e-9 2.509147 0.0
881.0e-9 2.506327 0.0
882.0e-9 2.503541 0.0
883.0e-9 2.500789 0.0
884.0e-9 2.49807 0.0
885.0e-9 2.495383 0.0
886.0e-9 2.492728 0.0
887.0e-9 2.490104 0.0
888.0e-9 2.48751 0.0
889.0e-9 2.484946 0.0
890.0e-9 2.482411 0.0
891.0e-9 2.479906 0.0
892.0e-9 2.477428 0.0
893.0e-9 2.474977 0.0
894.0e-9 2.472554 0.0
895.0e-9 2.470158 0.0
896.0e-9 2.467787 0.0
897.0e-9 2.465442 0.0
898.0e-9 2.463123 0.0
899.0e-9 2.460828 0.0
900.0e-9 2.458557 0.0
901.0e-9 2.45631 0.0
902.0e-9 2.454087 0.0
903.0e-9 2.451886 0.0
904.0e-9 2.449709 0.0
905.0e-9 2.447553 0.0
906.0e-9 2.44542 0.0
907.0e-9 2.443308 0.0
908.0e-9 2.441216 0.0
909.0e-9 2.439147 0.0
910.0e-9 2.437097 0.0
911.0e-9 2.435067 0.0
912.0e-9 2.433057 0.0
913.0e-9 2.431067 0.0
914.0e-9 2.429096 0.0
915.0e-9 2.427143 0.0
916.0e-9 2.42521 0.0
917.0e-9 2.423294 0.0
918.0e-9 2.421396 0.0
919.0e-9 2.419517 0.0
920.0e-9 2.417654 0.0
921.0e-9 2.415809 0.0
922.0e-9 2.41398 0.0
923.0e-9 2.412169 0.0
924.0e-9 2.410373 0.0
925.0e-9 2.408594 0.0
926.0e-9 2.406831 0.0
927.0e-9 2.405083 0.0
928.0e-9 2.403351 0.0
929.0e-9 2.401634 0.0
930.0e-9 2.399933 0.0
931.0e-9 2.398246 0.0
932.0e-9 2.396573 0.0
933.0e-9 2.394915 0.0
934.0e-9 2.393271 0.0
935.0e-9 2.391641 0.0
936.0e-9 2.390025 0.0
937.0e-9 2.388422 0.0
938.0e-9 2.386833 0.0
939.0e-9 2.385257 0.0
940.0e-9 2.383694 0.0
941.0e-9 2.382144 0.0
942.0e-9 2.380606 0.0
943.0e-9 2.379081 0.0
944.0e-9 2.377569 0.0
945.0e-9 2.376068 0.0
946.0e-9 2.37458 0.0
947.0e-9 2.373104 0.0
948.0e-9 2.371639 0.0
949.0e-9 2.370186 0.0
950.0e-9 2.368744 0.0
951.0e-9 2.367313 0.0
952.0e-9 2.365894 0.0
953.0e-9 2.364485 0.0
954.0e-9 2.363088 0.0
955.0e-9 2.361701 0.0
956.0e-9 2.360325 0.0
957.0e-9 2.358959 0.0
958.0e-9 2.357603 0.0
959.0e-9 2.356258 0.0
960.0e-9 2.354922 0.0
961.0e-9 2.353597 0.0
962.0e-9 2.352281 0.0
963.0e-9 2.350976 0.0
964.0e-9 2.349679 0.0
965.0e-9 2.348392 0.0
966.0e-9 2.347115 0.0
967.0e-9 2.345846 0.0
968.0e-9 2.344587 0.0
969.0e-9 2.343337 0.0
970.0e-9 2.342096 0.0
971.0e-9 2.340864 0.0
972.0e-9 2.33964 0.0
973.0e-9 2.338425 0.0
974.0e-9 2.337218 0.0
975.0e-9 2.33602 0.0
976.0e-9 2.334831 0.0
977.0e-9 2.333649 0.0
978.0e-9 2.332475 0.0
979.0e-9 2.33131 0.0
980.0e-9 2.330153 0.0
981.0e-9 2.329003 0.0
982.0e-9 2.327861 0.0
983.0e-9 2.326727 0.0
984.0e-9 2.3256 0.0
985.0e-9 2.324481 0.0
986.0e-9 2.32337 0.0
987.0e-9 2.322265 0.0
988.0e-9 2.321168 0.0
989.0e-9 2.320079 0.0
990.0e-9 2.318996 0.0
991.0e-9 2.31792 0.0
992.0e-9 2.316852 0.0
993.0e-9 2.31579 0.0
994.0e-9 2.314735 0.0
995.0e-9 2.313687 0.0
996.0e-9 2.312645 0.0
997.0e-9 2.31161 0.0
998.0e-9 2.310582 0.0
999.0e-9 2.30956 0.0
1000.0e-9 2.308545 0.0
1002.5e-9 2.306034 0.0
1005.0e-9 2.303561 0.0
1007.5e-9 2.301126 0.0
1010.0e-9 2.298728 0.0
1012.5e-9 2.296366 0.0
1015.0e-9 2.294039 0.0
1017.5e-9 2.291746 0.0
1020.0e-9 2.289486 0.0
1022.5e-9 2.287259 0.0
1025.0e-9 2.285063 0.0
1027.5e-9 2.282898 0.0
1030.0e-9 2.280764 0.0
1032.5e-9 2.278659 0.0
1035.0e-9 2.276583 0.0
1037.5e-9 2.274536 0.0
1040.0e-9 2.272516 0.0
