lambda n k
545e-9 1.37478 0.23386
546e-9 1.37153 0.24028
547e-9 1.3683 0.2468
548e-9 1.36508 0.25342
549e-9 1.36193 0.26017
550e-9 1.35881 0.26695
551e-9 1.35575 0.27379
552e-9 1.35276 0.28066
553e-9 1.34982 0.28752
554e-9 1.34697 0.29437
555e-9 1.34419 0.30117
556e-9 1.34147 0.30794
557e-9 1.33888 0.31459
558e-9 1.33635 0.32116
559e-9 1.33391 0.32763
560e-9 1.33158 0.33392
561e-9 1.32932 0.34011
562e-9 1.32717 0.34608
563e-9 1.32513 0.35186
564e-9 1.32314 0.35752
565e-9 1.3213 0.36284
566e-9 1.31952 0.36802
567e-9 1.31782 0.37304
568e-9 1.31621 0.37789
569e-9 1.31465 0.38268
570e-9 1.31317 0.38739
571e-9 1.31174 0.39209
572e-9 1.31035 0.39678
573e-9 1.30903 0.40154
574e-9 1.30775 0.40637
575e-9 1.30649 0.41127
576e-9 1.3053 0.41638
577e-9 1.30412 0.42162
578e-9 1.30299 0.42706
579e-9 1.3019 0.43278
580e-9 1.30083 0.43866
581e-9 1.29981 0.44493
582e-9 1.29882 0.45149
583e-9 1.29787 0.45828
584e-9 1.29698 0.46562
585e-9 1.29613 0.47322
586e-9 1.29533 0.48124
587e-9 1.29461 0.48978
588e-9 1.29394 0.49862
589e-9 1.29337 0.50808
590e-9 1.29289 0.518
591e-9 1.29247 0.52825
592e-9 1.29224 0.53932
593e-9 1.2921 0.55071
594e-9 1.2921 0.56258
595e-9 1.29236 0.57495
596e-9 1.29277 0.58754
597e-9 1.29348 0.6005
598e-9 1.29446 0.61366
599e-9 1.29563 0.62693
600e-9 1.29727 0.64036
601e-9 1.29914 0.6538
602e-9 1.30129 0.66725
603e-9 1.30389 0.6806
604e-9 1.30672 0.69387
605e-9 1.30994 0.70696
606e-9 1.31352 0.7198
607e-9 1.31733 0.7325
608e-9 1.32162 0.74475
609e-9 1.32617 0.75673
610e-9 1.33098 0.76842
611e-9 1.33624 0.77951
612e-9 1.34171 0.79031
613e-9 1.3475 0.80058
614e-9 1.35364 0.81027
615e-9 1.35997 0.8196
616e-9 1.36668 0.82817
617e-9 1.37364 0.83621
618e-9 1.38079 0.84381
619e-9 1.38834 0.85044
620e-9 1.39607 0.85664
621e-9 1.40406 0.86216
622e-9 1.41236 0.86682
623e-9 1.42083 0.87102
624e-9 1.42962 0.87433
625e-9 1.43861 0.87709
626e-9 1.44775 0.87947
627e-9 1.4572 0.88108
628e-9 1.46676 0.88244
629e-9 1.47648 0.88344
630e-9 1.48639 0.88405
631e-9 1.4964 0.8845
632e-9 1.50656 0.88469
633e-9 1.51683 0.88475
634e-9 1.52717 0.88474
635e-9 1.53763 0.88465
636e-9 1.54814 0.88458
637e-9 1.5587 0.88452
638e-9 1.56932 0.88459
639e-9 1.57996 0.88475
640e-9 1.59062 0.88508
641e-9 1.60128 0.88565
642e-9 1.61193 0.88637
643e-9 1.62255 0.88746
644e-9 1.63314 0.88882
645e-9 1.64369 0.89042
646e-9 1.65416 0.89257
647e-9 1.66457 0.89498
648e-9 1.67491 0.89783
649e-9 1.68513 0.90121
650e-9 1.69529 0.90491
651e-9 1.7053 0.90925
652e-9 1.71521 0.91408
653e-9 1.72503 0.91926
654e-9 1.73465 0.92532
655e-9 1.74419 0.93176
656e-9 1.75359 0.93877
657e-9 1.76282 0.94653
658e-9 1.77198 0.95463
659e-9 1.78103 0.96332
660e-9 1.79003 0.97236
661e-9 1.79901 0.98162
662e-9 1.80797 0.99123
663e-9 1.81696 1.00093
664e-9 1.82597 1.01074
665e-9 1.83507 1.02056
666e-9 1.84422 1.03036
667e-9 1.85347 1.04006
668e-9 1.86285 1.04956
669e-9 1.87231 1.05894
670e-9 1.88196 1.06795
671e-9 1.89174 1.07668
672e-9 1.90164 1.08515
673e-9 1.9118 1.093
674e-9 1.92208 1.10054
675e-9 1.93256 1.10758
676e-9 1.94329 1.11394
677e-9 1.95415 1.11993
678e-9 1.96531 1.1251
679e-9 1.97669 1.12965
680e-9 1.98822 1.13376
681e-9 2.00016 1.13671
682e-9 2.01228 1.13916
683e-9 2.02465 1.14087
684e-9 2.03741 1.14151
685e-9 2.05037 1.14159
686e-9 2.0637 1.14061
687e-9 2.07739 1.1387
688e-9 2.0913 1.13618
689e-9 2.10575 1.13226
690e-9 2.12051 1.1276
691e-9 2.13559 1.12212
692e-9 2.15127 1.11521
693e-9 2.16725 1.10763
694e-9 2.18374 1.09889
695e-9 2.20075 1.08902
696e-9 2.21805 1.07851
697e-9 2.2359 1.06678
698e-9 2.25405 1.05437
699e-9 2.27245 1.0414
700e-9 2.29128 1.02739
701e-9 2.31026 1.013
702e-9 2.32947 0.99804
703e-9 2.34888 0.98247
704e-9 2.36838 0.96662
705e-9 2.38802 0.95025
706e-9 2.40771 0.93358
707e-9 2.42742 0.9167
708e-9 2.44711 0.89945
709e-9 2.46674 0.88207
710e-9 2.48631 0.86454
711e-9 2.5057 0.84686
712e-9 2.52497 0.82914
713e-9 2.54402 0.81135
714e-9 2.56278 0.79356
715e-9 2.58137 0.77577
716e-9 2.59952 0.75806
717e-9 2.61736 0.74041
718e-9 2.63491 0.72283
719e-9 2.65184 0.70544
720e-9 2.66845 0.68815
721e-9 2.68456 0.67102
722e-9 2.70003 0.65413
723e-9 2.71513 0.63737
724e-9 2.72946 0.62089
725e-9 2.7432 0.60463
726e-9 2.75651 0.58854
727e-9 2.76873 0.57285
728e-9 2.78046 0.55736
729e-9 2.79152 0.54212
730e-9 2.80154 0.52727
731e-9 2.81101 0.51263
732e-9 2.8195 0.49836
733e-9 2.82706 0.48443
734e-9 2.83403 0.47072
735e-9 2.83966 0.4575
736e-9 2.84452 0.44456
737e-9 2.84861 0.4319
738e-9 2.85135 0.41971
739e-9 2.8535 0.40773
740e-9 2.85473 0.39608
741e-9 2.85497 0.38476
742e-9 2.85468 0.37362
743e-9 2.85337 0.36284
744e-9 2.85139 0.35228
745e-9 2.84893 0.34189
746e-9 2.8454 0.33186
747e-9 2.84146 0.32198
748e-9 2.83693 0.3123
749e-9 2.83162 0.30289
750e-9 2.82595 0.29362
751e-9 2.81963 0.28457
752e-9 2.81278 0.27572
753e-9 2.80561 0.267
754e-9 2.79776 0.25853
755e-9 2.78959 0.25019
756e-9 2.78109 0.24199
757e-9 2.77203 0.23403
758e-9 2.76275 0.22617
759e-9 2.75311 0.21847
760e-9 2.74311 0.21096
761e-9 2.73292 0.20354
762e-9 2.72239 0.19633
763e-9 2.71165 0.18924
764e-9 2.70076 0.18225
765e-9 2.68958 0.17549
766e-9 2.67831 0.16881
767e-9 2.6669 0.16227
768e-9 2.65534 0.15591
769e-9 2.64373 0.14964
770e-9 2.63204 0.14353
771e-9 2.62031 0.13757
772e-9 2.60856 0.13169
773e-9 2.59683 0.12602
774e-9 2.58513 0.12045
775e-9 2.57346 0.11499
776e-9 2.56192 0.10973
777e-9 2.55045 0.10457
778e-9 2.5391 0.09954
779e-9 2.52796 0.09469
780e-9 2.51692 0.08994
781e-9 2.50615 0.08536
782e-9 2.4956 0.08093
783e-9 2.48521 0.07659
784e-9 2.47524 0.07248
785e-9 2.46546 0.06847
786e-9 2.45593 0.06459
787e-9 2.44677 0.0609
788e-9 2.43778 0.05731
789e-9 2.42909 0.05388
790e-9 2.42067 0.0506
791e-9 2.41242 0.0474
792e-9 2.40451 0.0444
793e-9 2.39679 0.0415
794e-9 2.38925 0.0387
795e-9 2.38205 0.03608
796e-9 2.37499 0.03355
797e-9 2.36815 0.03114
798e-9 2.36156 0.02887
799e-9 2.35511 0.02668
800e-9 2.34891 0.02463
