lambda n k
935e-9 1.61086 0.11393
936e-9 1.61086 0.11408
937e-9 1.61086 0.11422
938e-9 1.61086 0.11436
939e-9 1.61086 0.11451
940e-9 1.61086 0.11465
941e-9 1.61086 0.11479
942e-9 1.61086 0.11493
943e-9 1.61076 0.11508
944e-9 1.61066 0.11522
945e-9 1.61055 0.11536
946e-9 1.61045 0.11551
947e-9 1.61035 0.11565
948e-9 1.61024 0.11579
949e-9 1.61014 0.11593
950e-9 1.61003 0.11608
951e-9 1.60993 0.11622
952e-9 1.60983 0.11636
953e-9 1.60972 0.11651
954e-9 1.60962 0.11665
955e-9 1.60952 0.11679
956e-9 1.60941 0.11693
957e-9 1.60931 0.11708
958e-9 1.6092 0.11722
959e-9 1.6091 0.11736
960e-9 1.609 0.1175
961e-9 1.60889 0.11765
962e-9 1.60879 0.11779
963e-9 1.60869 0.11793
964e-9 1.60858 0.11808
965e-9 1.60848 0.11822
966e-9 1.60838 0.11836
967e-9 1.60827 0.1185
968e-9 1.60817 0.11865
969e-9 1.60806 0.11879
970e-9 1.60796 0.11893
971e-9 1.60786 0.11908
972e-9 1.60775 0.11922
973e-9 1.60765 0.11936
974e-9 1.60755 0.1195
975e-9 1.60744 0.11965
976e-9 1.60745 0.11979
977e-9 1.60754 0.11993
978e-9 1.60763 0.12008
979e-9 1.60772 0.12022
980e-9 1.60781 0.12036
981e-9 1.6079 0.12051
982e-9 1.608 0.12065
983e-9 1.60809 0.1208
984e-9 1.60818 0.12094
985e-9 1.60827 0.12109
986e-9 1.60836 0.12123
987e-9 1.60845 0.12138
988e-9 1.60854 0.12152
989e-9 1.60863 0.12167
990e-9 1.60872 0.12181
991e-9 1.60882 0.12196
992e-9 1.60891 0.12211
993e-9 1.609 0.12225
994e-9 1.60907 0.1224
995e-9 1.60816 0.12254
996e-9 1.60725 0.12269
997e-9 1.60634 0.12283
998e-9 1.60543 0.12298
999e-9 1.60452 0.12312
1000e-9 1.60361 0.12327
