lambda n k
734e-9 1.63844 0.00733
735e-9 1.63801 0.00737
736e-9 1.63758 0.00742
737e-9 1.63716 0.00747
738e-9 1.63673 0.00751
739e-9 1.6363 0.00756
740e-9 1.63587 0.00761
741e-9 1.63545 0.00766
742e-9 1.63502 0.0077
743e-9 1.63459 0.00777
744e-9 1.63416 0.00783
745e-9 1.63374 0.0079
746e-9 1.63331 0.00797
747e-9 1.63288 0.00804
748e-9 1.63246 0.00811
749e-9 1.63203 0.00818
750e-9 1.6316 0.00825
751e-9 1.63117 0.00832
752e-9 1.63075 0.00839
753e-9 1.63032 0.00846
754e-9 1.62989 0.00853
755e-9 1.62947 0.0086
756e-9 1.62904 0.00867
757e-9 1.62861 0.00874
758e-9 1.62818 0.00881
759e-9 1.62776 0.00888
760e-9 1.62733 0.00895
761e-9 1.6269 0.00901
762e-9 1.62647 0.00908
763e-9 1.62605 0.00915
764e-9 1.62562 0.00922
765e-9 1.62519 0.00929
766e-9 1.62477 0.00936
767e-9 1.62434 0.00943
768e-9 1.62391 0.0095
769e-9 1.62348 0.00957
770e-9 1.62306 0.00964
771e-9 1.62263 0.00971
772e-9 1.62237 0.00978
773e-9 1.62217 0.00985
774e-9 1.62197 0.00992
775e-9 1.62177 0.00999
776e-9 1.62157 0.01007
777e-9 1.62137 0.01015
778e-9 1.62116 0.01023
779e-9 1.62096 0.01031
780e-9 1.62076 0.01039
781e-9 1.62056 0.01047
782e-9 1.62036 0.01056
783e-9 1.62016 0.01064
784e-9 1.61996 0.01072
785e-9 1.61976 0.0108
786e-9 1.61956 0.01088
787e-9 1.61935 0.01096
788e-9 1.61915 0.01105
789e-9 1.61895 0.01113
790e-9 1.61875 0.01121
791e-9 1.61855 0.01129
792e-9 1.61835 0.01137
793e-9 1.61815 0.01146
794e-9 1.61795 0.01154
795e-9 1.61775 0.01162
796e-9 1.61754 0.0117
797e-9 1.61734 0.01178
798e-9 1.61716 0.01186
799e-9 1.61716 0.01195
800e-9 1.61716 0.01203
801e-9 1.61716 0.01211
802e-9 1.61716 0.01219
803e-9 1.61716 0.01227
804e-9 1.61716 0.01239
805e-9 1.61716 0.01252
806e-9 1.61716 0.01264
807e-9 1.61716 0.01276
808e-9 1.61716 0.01289
809e-9 1.61716 0.01301
810e-9 1.61716 0.01313
811e-9 1.61716 0.01326
812e-9 1.61716 0.01338
813e-9 1.61716 0.0135
814e-9 1.61716 0.01363
815e-9 1.61716 0.01375
816e-9 1.61716 0.01387
817e-9 1.61716 0.014
818e-9 1.61716 0.01412
819e-9 1.61716 0.01424
820e-9 1.61716 0.01437
821e-9 1.61716 0.01449
822e-9 1.61706 0.01461
823e-9 1.61688 0.01474
824e-9 1.6167 0.01486
825e-9 1.61652 0.01498
826e-9 1.61634 0.01511
827e-9 1.61616 0.01523
828e-9 1.61597 0.01535
829e-9 1.61579 0.01548
830e-9 1.61561 0.01558
831e-9 1.61543 0.01566
832e-9 1.61525 0.01574
833e-9 1.61507 0.01583
834e-9 1.61489 0.01591
835e-9 1.61471 0.01599
836e-9 1.61453 0.01608
837e-9 1.61435 0.01616
838e-9 1.61417 0.01624
839e-9 1.61399 0.01633
840e-9 1.61381 0.01641
841e-9 1.61363 0.0165
842e-9 1.61345 0.01658
843e-9 1.61327 0.01666
844e-9 1.61309 0.01675
845e-9 1.61291 0.01683
846e-9 1.61272 0.01691
847e-9 1.61254 0.017
848e-9 1.61236 0.01708
849e-9 1.61218 0.01716
850e-9 1.612 0.01725
