lambda n k
637.0e-9 1.563737 1.131993
638.0e-9 1.568255 1.137723
639.0e-9 1.572877 1.143556
640.0e-9 1.577616 1.149492
641.0e-9 1.58249 1.155527
642.0e-9 1.587515 1.161657
643.0e-9 1.592714 1.167877
644.0e-9 1.598109 1.17417
645.0e-9 1.603714 1.180511
646.0e-9 1.609534 1.186878
647.0e-9 1.615571 1.193253
648.0e-9 1.621826 1.199617
649.0e-9 1.628297 1.205956
650.0e-9 1.634983 1.212254
651.0e-9 1.641881 1.218499
652.0e-9 1.648989 1.224677
653.0e-9 1.656302 1.230777
654.0e-9 1.663817 1.236788
655.0e-9 1.671529 1.242699
656.0e-9 1.679437 1.248501
657.0e-9 1.687534 1.254184
658.0e-9 1.695819 1.259739
659.0e-9 1.704288 1.265156
660.0e-9 1.712941 1.270426
661.0e-9 1.721779 1.275534
662.0e-9 1.730797 1.280461
663.0e-9 1.739984 1.285188
664.0e-9 1.749326 1.289701
665.0e-9 1.75881 1.293987
666.0e-9 1.768421 1.298034
667.0e-9 1.778141 1.301833
668.0e-9 1.787955 1.305375
669.0e-9 1.797844 1.308653
670.0e-9 1.807792 1.311662
671.0e-9 1.817779 1.314396
672.0e-9 1.827786 1.316851
673.0e-9 1.837794 1.319025
674.0e-9 1.847782 1.320917
675.0e-9 1.857729 1.322526
676.0e-9 1.867611 1.323854
677.0e-9 1.877403 1.324903
678.0e-9 1.887077 1.325679
679.0e-9 1.896599 1.326196
680.0e-9 1.905944 1.326484
681.0e-9 1.915099 1.326571
682.0e-9 1.924058 1.326479
683.0e-9 1.932814 1.326231
684.0e-9 1.941364 1.325846
685.0e-9 1.949705 1.325341
686.0e-9 1.957832 1.324735
687.0e-9 1.965747 1.324042
688.0e-9 1.973446 1.323278
689.0e-9 1.980929 1.322458
690.0e-9 1.988194 1.321596
691.0e-9 1.99524 1.320705
692.0e-9 2.002065 1.3198
693.0e-9 2.008668 1.318893
694.0e-9 2.015046 1.317999
695.0e-9 2.021194 1.31713
696.0e-9 2.027108 1.316302
697.0e-9 2.032778 1.315531
698.0e-9 2.038189 1.31484
699.0e-9 2.043333 1.314272
700.0e-9 2.04822 1.313865
701.0e-9 2.052863 1.313655
702.0e-9 2.057281 1.313674
703.0e-9 2.061496 1.313951
704.0e-9 2.06553 1.314512
705.0e-9 2.069409 1.315382
706.0e-9 2.073161 1.316583
707.0e-9 2.076815 1.318136
708.0e-9 2.080404 1.320059
709.0e-9 2.08396 1.322369
710.0e-9 2.087518 1.325079
711.0e-9 2.091116 1.328201
712.0e-9 2.094793 1.331746
713.0e-9 2.09859 1.335721
714.0e-9 2.102551 1.340129
715.0e-9 2.106724 1.344972
716.0e-9 2.11116 1.350249
717.0e-9 2.115915 1.35595
718.0e-9 2.121058 1.362057
719.0e-9 2.126653 1.368517
720.0e-9 2.132732 1.375269
721.0e-9 2.139315 1.38226
722.0e-9 2.146415 1.389443
723.0e-9 2.154041 1.396774
724.0e-9 2.162196 1.404212
725.0e-9 2.170884 1.411719
726.0e-9 2.180102 1.41926
727.0e-9 2.18985 1.4268
728.0e-9 2.200123 1.434309
729.0e-9 2.210915 1.441756
730.0e-9 2.222222 1.449115
731.0e-9 2.234034 1.456359
732.0e-9 2.246346 1.463464
733.0e-9 2.259149 1.470407
734.0e-9 2.272436 1.477166
735.0e-9 2.286197 1.483721
736.0e-9 2.300424 1.490052
737.0e-9 2.315111 1.496142
738.0e-9 2.330252 1.501972
739.0e-9 2.345842 1.507524
740.0e-9 2.361877 1.512776
741.0e-9 2.37835 1.5177
742.0e-9 2.395247 1.522272
743.0e-9 2.412553 1.526472
744.0e-9 2.430251 1.530281
745.0e-9 2.448326 1.53368
746.0e-9 2.466762 1.536655
747.0e-9 2.485541 1.539192
748.0e-9 2.504648 1.541278
749.0e-9 2.524068 1.5429
750.0e-9 2.543784 1.544049
751.0e-9 2.56378 1.544713
752.0e-9 2.584044 1.544886
753.0e-9 2.60456 1.544557
754.0e-9 2.625316 1.543719
755.0e-9 2.646301 1.542366
756.0e-9 2.667502 1.540489
757.0e-9 2.688908 1.538082
758.0e-9 2.710513 1.535138
759.0e-9 2.732309 1.531651
760.0e-9 2.754292 1.527612
761.0e-9 2.776461 1.523013
762.0e-9 2.798824 1.517841
763.0e-9 2.821392 1.512063
764.0e-9 2.844152 1.505635
765.0e-9 2.867083 1.498521
766.0e-9 2.89016 1.490692
767.0e-9 2.913354 1.482117
768.0e-9 2.936632 1.472774
769.0e-9 2.959965 1.462637
770.0e-9 2.983315 1.451688
771.0e-9 3.006649 1.439907
772.0e-9 3.02993 1.427276
773.0e-9 3.053119 1.413779
774.0e-9 3.076177 1.399402
775.0e-9 3.099065 1.38413
776.0e-9 3.121739 1.36795
777.0e-9 3.144156 1.350849
778.0e-9 3.166269 1.332817
779.0e-9 3.188028 1.313843
780.0e-9 3.209382 1.293915
781.0e-9 3.230275 1.273024
782.0e-9 3.250645 1.251161
783.0e-9 3.270424 1.228318
784.0e-9 3.289535 1.204489
785.0e-9 3.307884 1.17967
786.0e-9 3.325354 1.153862
787.0e-9 3.341785 1.127134
788.0e-9 3.357083 1.099612
789.0e-9 3.3712 1.071415
790.0e-9 3.384106 1.042646
791.0e-9 3.395782 1.0134
792.0e-9 3.406218 0.983766
793.0e-9 3.415409 0.953825
794.0e-9 3.423356 0.923656
795.0e-9 3.430062 0.893332
796.0e-9 3.435533 0.862925
797.0e-9 3.43978 0.832501
798.0e-9 3.442813 0.802128
799.0e-9 3.444647 0.77187
800.0e-9 3.445299 0.741788
801.0e-9 3.444787 0.711948
802.0e-9 3.443131 0.682407
803.0e-9 3.440357 0.653227
804.0e-9 3.436489 0.624467
805.0e-9 3.431559 0.59619
806.0e-9 3.425598 0.568453
807.0e-9 3.418646 0.54132
808.0e-9 3.410745 0.514849
809.0e-9 3.401947 0.489105
810.0e-9 3.392311 0.46415
811.0e-9 3.38191 0.440045
812.0e-9 3.37085 0.416854
813.0e-9 3.359262 0.394578
814.0e-9 3.347237 0.373185
815.0e-9 3.334841 0.352641
816.0e-9 3.322127 0.33292
817.0e-9 3.309139 0.313993
818.0e-9 3.295916 0.295836
819.0e-9 3.282495 0.278428
820.0e-9 3.268907 0.261745
821.0e-9 3.25518 0.245768
822.0e-9 3.241343 0.230478
823.0e-9 3.227417 0.215854
824.0e-9 3.213428 0.201879
825.0e-9 3.199396 0.188536
826.0e-9 3.185342 0.175808
827.0e-9 3.171283 0.163676
828.0e-9 3.157239 0.152126
829.0e-9 3.143225 0.141141
830.0e-9 3.129257 0.130706
831.0e-9 3.11535 0.120804
832.0e-9 3.10152 0.111421
833.0e-9 3.087778 0.102542
834.0e-9 3.074138 0.09415
835.0e-9 3.060611 0.086232
836.0e-9 3.047209 0.078772
837.0e-9 3.033942 0.071755
838.0e-9 3.02082 0.065166
839.0e-9 3.007853 0.058991
840.0e-9 2.995045 0.053215
841.0e-9 2.982406 0.047825
842.0e-9 2.969942 0.042808
843.0e-9 2.95766 0.038151
844.0e-9 2.945568 0.033842
845.0e-9 2.933672 0.029867
846.0e-9 2.921978 0.026214
847.0e-9 2.910493 0.02287
848.0e-9 2.899222 0.019821
849.0e-9 2.88817 0.017054
850.0e-9 2.877341 0.014556
851.0e-9 2.866741 0.012314
852.0e-9 2.856372 0.010314
853.0e-9 2.846238 0.008542
854.0e-9 2.836343 0.006986
855.0e-9 2.826688 0.00563
856.0e-9 2.817275 0.004463
857.0e-9 2.808104 0.003468
858.0e-9 2.799178 0.002634
859.0e-9 2.790496 0.001945
860.0e-9 2.782056 0.001389
861.0e-9 2.773858 0.00095
862.0e-9 2.765899 0.000615
863.0e-9 2.758177 0.00037
864.0e-9 2.750686 0.0002
865.0e-9 2.743423 9.3e-05
866.0e-9 2.736381 3.3e-05
867.0e-9 2.729552 7e-06
868.0e-9 2.722926 0.0
869.0e-9 2.716489 0.0
870.0e-9 2.710222 0.0
871.0e-9 2.704113 0.0
872.0e-9 2.69815 0.0
873.0e-9 2.692325 0.0
874.0e-9 2.686632 0.0
875.0e-9 2.681062 0.0
876.0e-9 2.675611 0.0
877.0e-9 2.670274 0.0
878.0e-9 2.665044 0.0
879.0e-9 2.659919 0.0
880.0e-9 2.654893 0.0
881.0e-9 2.649963 0.0
882.0e-9 2.645126 0.0
883.0e-9 2.640377 0.0
884.0e-9 2.635714 0.0
885.0e-9 2.631134 0.0
886.0e-9 2.626634 0.0
887.0e-9 2.622211 0.0
888.0e-9 2.617864 0.0
889.0e-9 2.613589 0.0
890.0e-9 2.609384 0.0
891.0e-9 2.605247 0.0
892.0e-9 2.601177 0.0
893.0e-9 2.59717 0.0
894.0e-9 2.593226 0.0
895.0e-9 2.589343 0.0
896.0e-9 2.585518 0.0
897.0e-9 2.581751 0.0
898.0e-9 2.57804 0.0
899.0e-9 2.574383 0.0
900.0e-9 2.570779 0.0
901.0e-9 2.567226 0.0
902.0e-9 2.563724 0.0
903.0e-9 2.56027 0.0
904.0e-9 2.556865 0.0
905.0e-9 2.553506 0.0
906.0e-9 2.550192 0.0
907.0e-9 2.546923 0.0
908.0e-9 2.543697 0.0
909.0e-9 2.540514 0.0
910.0e-9 2.537371 0.0
911.0e-9 2.534269 0.0
912.0e-9 2.531207 0.0
913.0e-9 2.528184 0.0
914.0e-9 2.525198 0.0
915.0e-9 2.522249 0.0
916.0e-9 2.519337 0.0
917.0e-9 2.516459 0.0
918.0e-9 2.513617 0.0
919.0e-9 2.510809 0.0
920.0e-9 2.508034 0.0
921.0e-9 2.505291 0.0
922.0e-9 2.50258 0.0
923.0e-9 2.499901 0.0
924.0e-9 2.497252 0.0
925.0e-9 2.494633 0.0
926.0e-9 2.492044 0.0
927.0e-9 2.489484 0.0
928.0e-9 2.486952 0.0
929.0e-9 2.484448 0.0
930.0e-9 2.481972 0.0
931.0e-9 2.479522 0.0
932.0e-9 2.477098 0.0
933.0e-9 2.474701 0.0
934.0e-9 2.472328 0.0
935.0e-9 2.469981 0.0
936.0e-9 2.467658 0.0
937.0e-9 2.465359 0.0
938.0e-9 2.463084 0.0
939.0e-9 2.460832 0.0
940.0e-9 2.458602 0.0
941.0e-9 2.456395 0.0
942.0e-9 2.454211 0.0
943.0e-9 2.452047 0.0
944.0e-9 2.449905 0.0
945.0e-9 2.447785 0.0
946.0e-9 2.445684 0.0
947.0e-9 2.443604 0.0
948.0e-9 2.441544 0.0
949.0e-9 2.439504 0.0
950.0e-9 2.437482 0.0
951.0e-9 2.43548 0.0
952.0e-9 2.433497 0.0
953.0e-9 2.431532 0.0
954.0e-9 2.429585 0.0
955.0e-9 2.427655 0.0
956.0e-9 2.425744 0.0
957.0e-9 2.42385 0.0
958.0e-9 2.421972 0.0
959.0e-9 2.420112 0.0
960.0e-9 2.418267 0.0
961.0e-9 2.41644 0.0
962.0e-9 2.414628 0.0
963.0e-9 2.412832 0.0
964.0e-9 2.411052 0.0
965.0e-9 2.409287 0.0
966.0e-9 2.407537 0.0
967.0e-9 2.405802 0.0
968.0e-9 2.404082 0.0
969.0e-9 2.402376 0.0
970.0e-9 2.400684 0.0
971.0e-9 2.399007 0.0
972.0e-9 2.397343 0.0
973.0e-9 2.395693 0.0
974.0e-9 2.394057 0.0
975.0e-9 2.392434 0.0
976.0e-9 2.390824 0.0
977.0e-9 2.389227 0.0
978.0e-9 2.387642 0.0
979.0e-9 2.386071 0.0
980.0e-9 2.384511 0.0
981.0e-9 2.382965 0.0
982.0e-9 2.38143 0.0
983.0e-9 2.379907 0.0
984.0e-9 2.378396 0.0
985.0e-9 2.376896 0.0
986.0e-9 2.375409 0.0
987.0e-9 2.373932 0.0
988.0e-9 2.372467 0.0
989.0e-9 2.371012 0.0
990.0e-9 2.369569 0.0
991.0e-9 2.368136 0.0
992.0e-9 2.366714 0.0
993.0e-9 2.365303 0.0
994.0e-9 2.363902 0.0
995.0e-9 2.362511 0.0
996.0e-9 2.361131 0.0
997.0e-9 2.35976 0.0
998.0e-9 2.358399 0.0
999.0e-9 2.357048 0.0
1000.0e-9 2.355707 0.0
1002.5e-9 2.352395 0.0
1005.0e-9 2.349141 0.0
